airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,28,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,28,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,28,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,28,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,28,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,28,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,28,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,28,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,28,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,28,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,28,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,28,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,28,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,28,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,28,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,28,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,28,51697
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,28,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,28,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,28,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,28,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,28,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,28,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,28,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,28,59537
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,28,61889
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,28,61889
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,29,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,29,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,29,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,29,24056
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,29,30630
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,29,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,29,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,29,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,29,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,29,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,29,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,29,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,29,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,29,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,29,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,29,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,29,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,29,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,29,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,29,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,29,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,29,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,29,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,29,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,29,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,29,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,29,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,29,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,29,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,29,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,29,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,29,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,29,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,29,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,29,59537
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,30,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,30,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,30,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,30,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,30,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,30,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,30,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,30,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,30,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,30,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,30,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,30,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,30,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,30,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,30,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,30,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,30,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,30,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,30,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,30,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,30,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,30,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,30,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,30,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,30,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,30,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,30,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,30,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,30,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,30,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,30,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,30,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,30,59537
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,30,59649
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,30,59649
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,31,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,31,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,31,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,31,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,31,30630
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,31,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,31,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,31,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,31,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,31,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,31,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,31,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,31,47217
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,31,47329
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,31,47329
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,31,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,31,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,31,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,31,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,31,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,31,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,31,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,31,51697
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,31,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,31,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,31,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,31,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,31,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,31,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,31,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,31,59537
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,31,61889
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,31,61889
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,32,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,32,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,32,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,32,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,32,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,32,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,32,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,32,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,32,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,32,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,32,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,32,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,32,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,32,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,32,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,32,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,32,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,32,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,32,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,32,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,32,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,32,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,32,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,32,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,32,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,32,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,32,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,32,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,32,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,32,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,32,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,32,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,32,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,32,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,32,59537
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,33,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,33,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,33,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,33,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,33,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,33,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,33,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,33,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,33,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,33,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,33,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,33,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,33,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,33,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,33,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,33,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,33,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,33,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,33,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,33,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,33,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,33,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,33,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,33,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,33,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,33,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,33,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,33,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,33,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,33,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,33,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,33,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,33,59537
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,33,59649
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,33,59649
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,34,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,34,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,34,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,34,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,34,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,34,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,34,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,34,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,34,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,34,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,34,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,34,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,34,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,34,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,34,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,34,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,34,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,34,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,34,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,34,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,34,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,34,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,34,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,34,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,34,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,34,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,34,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,34,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,34,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,34,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,34,59537
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,34,59649
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,34,59649
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,34,61889
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,34,61889
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,35,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,35,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,35,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,35,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,35,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,35,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,35,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,35,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,35,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,35,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,35,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,35,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,35,47217
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,35,47329
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,35,47329
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,35,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,35,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,35,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,35,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,35,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,35,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,35,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,35,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,35,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,35,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,35,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,35,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,35,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,35,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,35,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,35,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,35,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,35,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,35,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,35,59537
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,36,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,36,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,36,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,36,24056
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,36,30630
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,36,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,36,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,36,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,36,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,36,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,36,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,36,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,36,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,36,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,36,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,36,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,36,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,36,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,36,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,36,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,36,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,36,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,36,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,36,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,36,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,36,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,36,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,36,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,36,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,36,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,36,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,36,59537
